cycle,log_sum,profit_multiplier,timestamp,date
CAD → HKD → USD → CAD,-2.7717427194706712e-05,1.0000277178113262,2026-06-02 15:27:00,2026-06-02
CAD → HKD → USD → CAD,-4.301870829781507e-06,1.0000043018800828,2026-06-02 15:29:00,2026-06-02
CAD → HKD → USD → CAD,-7.983568377056827e-06,1.0000079836002458,2026-06-02 15:45:00,2026-06-02
EUR → JPY → EUR,-2.5695478115927983e-05,1.0000256958082476,2026-06-02 15:51:00,2026-06-02
GBP → HKD → JPY → USD → GBP,-7.507689642161086e-05,1.0000750797147624,2026-06-02 15:57:00,2026-06-02
HKD → USD → SGD → CHF → HKD,-3.739484720274855e-05,1.0000373955463988,2026-06-02 15:59:00,2026-06-02
USD → GBP → USD,-1.762624465695417e-05,1.0000176264,2026-06-02 16:00:00,2026-06-02
AUD → HKD → USD → AUD,-1.3687823139652e-05,1.0000136879168184,2026-06-02 16:02:00,2026-06-02
HKD → CHF → HKD,-6.449336521052729e-05,1.0000644954449522,2026-06-02 16:03:00,2026-06-02
HKD → AUD → EUR → JPY → HKD,-3.712568220298751e-05,1.0000371263713697,2026-06-02 16:04:00,2026-06-02
CAD → JPY → USD → CAD,-1.7042952512036358e-06,1.0000017042967035,2026-06-02 16:12:00,2026-06-02
GBP → HKD → USD → GBP,-6.440552984710024e-06,1.000006440573725,2026-06-02 16:17:00,2026-06-02
CNH → HKD → USD → CNH,-3.53544588435617e-06,1.0000035354521342,2026-06-02 16:19:00,2026-06-02
USD → AUD → CHF → HKD → USD,-0.00014629986930658756,1.0001463105716544,2026-06-02 16:20:00,2026-06-02
GBP → USD → GBP,-7.10954726568791e-05,1.0000710979999998,2026-06-02 16:21:00,2026-06-02
USD → SGD → HKD → USD,-7.090913470111926e-05,1.0000709116488133,2026-06-02 16:24:00,2026-06-02
HKD → GBP → HKD,-2.5456075991581173e-05,1.0000254564000002,2026-06-02 16:25:00,2026-06-02
JPY → USD → JPY,-3.1265535063162986e-05,1.000031266023835,2026-06-02 16:29:00,2026-06-02
CHF → EUR → CHF,-1.0926155578072638e-05,1.0000109262152688,2026-06-02 16:30:00,2026-06-02
CHF → HKD → USD → CHF,-5.2020087371207335e-05,1.0000520214404394,2026-06-02 16:36:00,2026-06-02
CHF → HKD → CHF,-7.208823323079372e-05,1.0000720908316498,2026-06-02 16:37:00,2026-06-02
CNH → USD → CNH,-6.800719696165025e-05,1.0000680095095036,2026-06-02 16:43:00,2026-06-02
USD → GBP → HKD → USD,-5.227612256197833e-05,1.0000522774889822,2026-06-02 16:45:00,2026-06-02
HKD → SGD → HKD,-2.5380132529395638e-05,1.0000253804546078,2026-06-02 16:46:00,2026-06-02
USD → EUR → CNH → HKD → USD,-6.934758383758677e-06,1.0000069347824292,2026-06-02 16:51:00,2026-06-02
CAD → HKD → USD → CAD,-5.6561472263849666e-05,1.000056563071894,2026-06-02 16:53:00,2026-06-02
USD → SGD → HKD → USD,-6.083762420289185e-05,1.0000608394748487,2026-06-02 16:59:00,2026-06-02
GBP → USD → GBP,-2.971555848846341e-05,1.000029716,2026-06-02 17:04:00,2026-06-02
USD → CNH → USD,-4.731040356653615e-05,1.0000473115227213,2026-06-02 17:05:00,2026-06-02
JPY → USD → JPY,-3.7516178841734416e-05,1.0000375168825824,2026-06-02 17:15:00,2026-06-02
CHF → HKD → USD → CHF,-0.00011151607583717582,1.0001115222939858,2026-06-02 17:21:00,2026-06-02
USD → CNH → USD,-9.018379019010148e-05,1.0000901878568704,2026-06-02 17:23:00,2026-06-02
USD → AUD → USD,-2.220446049250313e-16,1.0000000000000002,2026-06-02 17:27:00,2026-06-02
USD → GBP → USD,-9.355956233025875e-06,1.000009356,2026-06-02 17:29:00,2026-06-02
CNH → HKD → USD → CNH,-7.25222024397787e-05,1.0000725248322382,2026-06-02 17:30:00,2026-06-02
EUR → CNH → USD → EUR,-3.367960008254789e-05,1.0000336801672467,2026-06-02 17:33:00,2026-06-02
USD → AUD → CNH → HKD → USD,-2.278465604702018e-05,1.0000227849156194,2026-06-02 17:38:00,2026-06-02
JPY → USD → JPY,-4.376545467277282e-05,1.0000437664123942,2026-06-02 17:39:00,2026-06-02
CAD → HKD → USD → CAD,-5.1742783955810445e-06,1.0000051742917822,2026-06-02 17:40:00,2026-06-02
CHF → HKD → CHF,-1.133423993282534e-05,1.0000113343041657,2026-06-02 17:43:00,2026-06-02
AUD → CHF → USD → AUD,-3.4745594831714355e-05,1.0000347461984669,2026-06-02 17:44:00,2026-06-02
JPY → USD → JPY,-1.2503203939751018e-05,1.0000125032821052,2026-06-02 17:48:00,2026-06-02
JPY → USD → JPY,-1.875533354755987e-05,1.00001875550943,2026-06-02 17:50:00,2026-06-02
AUD → CNH → USD → AUD,-5.128647380170381e-06,1.0000051286605316,2026-06-02 17:54:00,2026-06-02
GBP → EUR → GBP,-2.0799978368568617e-06,1.00000208,2026-06-02 17:55:00,2026-06-02
HKD → CHF → HKD,-5.5355039635163195e-05,1.0000553565717536,2026-06-02 18:03:00,2026-06-02
USD → GBP → USD,-6.397795336715584e-05,1.00006398,2026-06-02 18:07:00,2026-06-02
CAD → JPY → USD → CAD,-7.876574820153692e-08,1.0000000787657513,2026-06-02 18:08:00,2026-06-02
JPY → CAD → JPY,-2.3379226297137734e-05,1.0000233794995934,2026-06-02 18:13:00,2026-06-02
GBP → JPY → EUR → GBP,-3.3798069823648413e-05,1.0000337986409849,2026-06-02 18:17:00,2026-06-02
USD → CAD → JPY → HKD → USD,-1.9819554813282902e-05,1.000019819751222,2026-06-02 18:18:00,2026-06-02
JPY → CHF → HKD → JPY,-0.00010173188311091153,1.0001017370579743,2026-06-02 18:20:00,2026-06-02
AUD → CHF → USD → AUD,-8.015170605557564e-06,1.000008015202727,2026-06-02 18:22:00,2026-06-02
HKD → EUR → USD → HKD,-2.3463779953547537e-05,1.0000234640552301,2026-06-02 18:23:00,2026-06-02
JPY → USD → JPY,-6.87699862931268e-05,1.0000687723510029,2026-06-02 18:26:00,2026-06-02
USD → CAD → JPY → EUR → USD,-6.223097847543602e-05,1.000062232914863,2026-06-02 18:33:00,2026-06-02
USD → GBP → HKD → USD,-1.9312636326040966e-05,1.0000193128228163,2026-06-02 18:39:00,2026-06-02
HKD → USD → HKD,-1.275941485312515e-05,1.000012759496255,2026-06-02 18:42:00,2026-06-02
JPY → EUR → USD → JPY,-3.989106362789485e-06,1.0000039891143193,2026-06-02 18:44:00,2026-06-02
USD → HKD → USD,-1.6698920572100207e-05,1.00001669906,2026-06-02 18:46:00,2026-06-02
USD → CHF → USD,-5.3168638947387326e-05,1.0000531700524244,2026-06-02 18:48:00,2026-06-02
JPY → USD → JPY,-1.250664415053393e-05,1.0000125067223589,2026-06-02 18:53:00,2026-06-02
HKD → AUD → HKD,-1.7662851788946554e-05,1.000017663007778,2026-06-02 18:56:00,2026-06-02
HKD → CHF → HKD,-1.3129352009588757e-05,1.0000131294382,2026-06-02 19:02:00,2026-06-02
CAD → EUR → USD → CAD,-3.007561887333199e-05,1.0000300760711494,2026-06-02 19:14:00,2026-06-02
USD → HKD → USD,-2.5519025070863677e-06,1.0000025519057631,2026-06-02 19:20:00,2026-06-02
USD → CNH → USD,-8.871094130835644e-06,1.0000088711334791,2026-06-02 19:30:00,2026-06-02
USD → GBP → HKD → USD,-7.638392552022921e-06,1.0000076384217247,2026-06-02 19:34:00,2026-06-02
CAD → HKD → USD → CAD,-1.5693079910561458e-06,1.0000015693092223,2026-06-02 19:35:00,2026-06-02
USD → JPY → USD,-4.377284395484793e-05,1.0000437738019998,2026-06-02 19:37:00,2026-06-02
HKD → CHF → HKD,-9.214092362164195e-05,1.000092145168727,2026-06-02 19:43:00,2026-06-02
HKD → CHF → HKD,-5.137178891168048e-07,1.000000513718021,2026-06-02 20:11:00,2026-06-02
GBP → EUR → GBP,-3.983992063943953e-06,1.0000039840000001,2026-06-02 20:20:00,2026-06-02
JPY → USD → JPY,-6.2522859893832106e-06,1.0000062523055349,2026-06-02 20:30:00,2026-06-02
HKD → CHF → HKD,-5.227290659970407e-05,1.000052274272852,2026-06-02 20:43:00,2026-06-02
HKD → GBP → HKD,-1.8099983618569127e-06,1.0000018099999999,2026-06-02 20:46:00,2026-06-02
USD → GBP → EUR → USD,-3.016073386064022e-05,1.0000301611887001,2026-06-02 20:47:00,2026-06-02
USD → GBP → USD,-1.1999999938172579e-08,1.000000012,2026-06-02 20:48:00,2026-06-02
CNH → HKD → USD → CNH,-3.60178256854915e-05,1.000036018474335,2026-06-02 20:51:00,2026-06-02
JPY → USD → JPY,-1.2505705717202886e-05,1.0000125057839138,2026-06-02 20:56:00,2026-06-02
CAD → HKD → USD → EUR → CAD,-0.0005024346200173391,1.0005025608614329,2026-06-02 21:00:00,2026-06-02
JPY → USD → JPY,-6.879105968682353e-05,1.000068793425846,2026-06-02 21:02:00,2026-06-02
GBP → AUD → EUR → JPY → USD → GBP,-4.4754615126929576e-05,1.0000447556166296,2026-06-02 21:03:00,2026-06-02
GBP → HKD → USD → GBP,-9.105483618654375e-06,1.0000091055250737,2026-06-02 21:04:00,2026-06-02
CAD → HKD → USD → CAD,-0.00012948750398028563,1.000129495887849,2026-06-02 21:09:00,2026-06-02
HKD → USD → HKD,-5.103798503114376e-05,1.0000510392874913,2026-06-02 21:20:00,2026-06-02
HKD → USD → CNH → HKD,-7.3104783842037335e-06,1.0000073105051057,2026-06-02 21:22:00,2026-06-02
JPY → EUR → JPY,-8.81797236473858e-06,1.0000088180112432,2026-06-02 21:29:00,2026-06-02
GBP → HKD → USD → GBP,-1.3311131665472153e-05,1.000013311220259,2026-06-02 21:29:00,2026-06-02
EUR → JPY → EUR,-1.8803565384750698e-05,1.000018803742173,2026-06-02 21:30:00,2026-06-02
USD → JPY → EUR → GBP → USD,-2.8829624385912078e-05,1.0000288300399636,2026-06-02 21:35:00,2026-06-02
HKD → AUD → HKD,-0.00041270966808504284,1.0004127948444375,2026-06-02 21:54:00,2026-06-02
HKD → EUR → USD → HKD,-2.7067409640479934e-05,1.0000270677759662,2026-06-02 21:55:00,2026-06-02
JPY → USD → JPY,-8.755088899725649e-05,1.000087554721688,2026-06-02 21:56:00,2026-06-02
USD → JPY → USD,-9.380423062665955e-05,1.000093808630381,2026-06-02 21:59:00,2026-06-02
USD → EUR → USD,-2.880958499998365e-05,1.00002881,2026-06-02 22:07:00,2026-06-02
GBP → USD → GBP,-3.163949946582978e-05,1.00003164,2026-06-02 22:14:00,2026-06-02
EUR → USD → GBP → EUR,-7.591394086386982e-05,1.0000759168224,2026-06-02 22:17:00,2026-06-02
HKD → CAD → HKD,-2.580442689592566e-05,1.000025804759833,2026-06-02 22:18:00,2026-06-02
EUR → USD → HKD → EUR,-2.0147547204585337e-05,1.0000201477501678,2026-06-02 22:22:00,2026-06-02
USD → EUR → USD,-7.99996800018854e-06,1.000008,2026-06-02 22:22:00,2026-06-02
EUR → USD → JPY → EUR,-2.5880601575822837e-05,1.0000258809364815,2026-06-02 22:24:00,2026-06-02
USD → HKD → USD,-1.2759903280645801e-05,1.0000127599846886,2026-06-02 22:25:00,2026-06-02
GBP → HKD → USD → GBP,-6.691271952086186e-05,1.0000669149582269,2026-06-02 22:26:00,2026-06-02
HKD → JPY → HKD,-1.1328612756322798e-05,1.0000113286769252,2026-06-02 22:28:00,2026-06-02
USD → EUR → GBP → HKD → USD,-1.1561502893386866e-06,1.0000011561509576,2026-06-02 22:30:00,2026-06-02
HKD → JPY → HKD,-2.7629769884462974e-05,1.00002763015159,2026-06-02 22:39:00,2026-06-02
HKD → GBP → HKD,-2.4462400793012762e-05,1.0000244627,2026-06-02 22:45:00,2026-06-02
HKD → USD → HKD,-1.2759577658005838e-05,1.0000127596590618,2026-06-02 22:46:00,2026-06-02
CHF → USD → HKD → CHF,-6.506351086416062e-05,1.0000650656275403,2026-06-02 23:04:00,2026-06-02
CNH → HKD → USD → CNH,-4.4311521666479115e-05,1.0000443125034364,2026-06-02 23:05:00,2026-06-02
JPY → HKD → JPY,-1.8066774325475876e-06,1.0000018066790646,2026-06-02 23:10:00,2026-06-02
HKD → JPY → HKD,-1.4665246486078587e-05,1.0000146653540214,2026-06-02 23:16:00,2026-06-02
HKD → JPY → HKD,-5.289264939811744e-06,1.000005289278928,2026-06-02 23:17:00,2026-06-02
HKD → JPY → HKD,-5.326109734582474e-06,1.0000053261239183,2026-06-02 23:18:00,2026-06-02
HKD → USD → HKD,-1.2759252053129444e-05,1.0000127593334527,2026-06-02 23:20:00,2026-06-02
JPY → HKD → JPY,-1.8007425934829513e-05,1.0000180075880696,2026-06-02 23:21:00,2026-06-02
GBP → HKD → GBP,-3.357994361685712e-06,1.0000033579999998,2026-06-02 23:23:00,2026-06-02
JPY → HKD → JPY,-2.0756620399353665e-05,1.0000207568358195,2026-06-02 23:24:00,2026-06-02
USD → EUR → USD,-1.9673806469527877e-05,1.000019674,2026-06-02 23:30:00,2026-06-02
USD → CNH → HKD → GBP → USD,-4.3160918211215815e-05,1.000043161849657,2026-06-02 23:32:00,2026-06-02
USD → JPY → USD,-1.8752754304962593e-05,1.000018752930139,2026-06-02 23:36:00,2026-06-02
GBP → HKD → GBP,-2.4591697621811903e-05,1.0000245920000002,2026-06-02 23:37:00,2026-06-02
HKD → GBP → HKD,-3.200448785101173e-05,1.000032005,2026-06-02 23:38:00,2026-06-02
USD → GBP → HKD → USD,-1.980279478758229e-05,1.0000198029908642,2026-06-02 23:42:00,2026-06-02
HKD → USD → HKD,-1.0207935649653166e-05,1.0000102079877509,2026-06-02 23:52:00,2026-06-02
USD → CNH → USD,-1.0348531136683548e-05,1.000010348584683,2026-06-02 23:58:00,2026-06-02
USD → HKD → USD,-1.276006609618463e-05,1.0000127601475062,2026-06-02 23:59:00,2026-06-02
